rekrutacja,kolejność_plików,publication_date,print_datetime,page,page_total,wojewodztwo,lp,dziedzina_medycyny,numer_wniosku,tryb_szkolenia,punktacja_proc,srednia_arytmetyczna,data_zlozenia_wniosku,ilość_zakwalifikowanych_w_trybie,czy_miejsca_doktoranckie,doktoranckie_podmiot,doktoranckie_jednostka
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,41,Chirurgia ogólna,2024/023441,Rezydencki,86.34,3.89,03.09.2024 17:11:46,36,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,42,Chirurgia ogólna,2024/030661,Rezydencki,85.85,3.92,21.10.2024 14:21:11,36,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,43,Chirurgia ogólna,2024/022561,Rezydencki,85.27,3.68,08.10.2024 16:11:15,36,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,44,Chirurgia ogólna,2024/026095,Rezydencki,84.88,3.93,25.09.2024 17:58:23,36,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,45,Chirurgia ogólna,2024/030573,Rezydencki,84.54,3.59,26.09.2024 14:50:37,36,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,46,Chirurgia ogólna,2024/025055,Rezydencki,83.41,3.76,29.09.2024 19:31:43,36,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,47,Chirurgia ogólna,2024/031708,Rezydencki,82.84,3.50,28.09.2024 23:29:26,36,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,48,Chirurgia ogólna,2024/023629,Rezydencki,82.61,3.97,27.09.2024 08:25:37,36,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,49,Chirurgia ogólna,2024/027198,Rezydencki,81.95,3.51,21.10.2024 13:47:37,36,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,50,Chirurgia ogólna,2024/030790,Rezydencki,81.86,3.47,26.09.2024 18:37:53,36,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,51,Chirurgia ogólna,2024/030683,Rezydencki,81.64,3.46,15.10.2024 18:08:11,36,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,52,Chirurgia ogólna,2024/032040,Rezydencki,81.16,4.23,30.09.2024 19:59:34,36,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,53,Chirurgia ogólna,2024/026118,Rezydencki,79.71,3.77,17.09.2024 15:04:29,36,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,54,Chirurgia ogólna,2024/025541,Rezydencki,79.66,4.46,28.09.2024 16:57:55,36,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,55,Chirurgia ogólna,2024/025596,Rezydencki,78.92,3.52,29.09.2024 19:12:54,36,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,56,Chirurgia ogólna,2024/023449,Rezydencki,78.43,4.15,13.09.2024 15:10:50,36,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,57,Chirurgia ogólna,2024/026801,Rezydencki,78.26,4.32,17.10.2024 21:45:22,36,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,58,Chirurgia ogólna,2024/023477,Rezydencki,78.26,3.70,04.09.2024 17:08:21,36,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,59,Chirurgia ogólna,2024/033001,Rezydencki,77.29,3.26,30.09.2024 13:45:37,36,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,60,Chirurgia ogólna,2024/023458,Rezydencki,76.96,4.04,08.10.2024 21:53:47,36,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,61,Chirurgia ogólna,2024/034005,Rezydencki,73.53,3.67,30.09.2024 21:04:12,36,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,62,Chirurgia ogólna,2024/030849,Rezydencki,72.06,3.59,26.09.2024 20:16:39,36,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,63,Chirurgia ogólna,2024/031744,Rezydencki,71.22,3.25,27.09.2024 20:33:15,36,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,64,Chirurgia ogólna,2024/029582,Rezydencki,70.24,3.28,27.09.2024 00:56:14,36,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,65,Chirurgia ogólna,2024/025104,Rezydencki,68.14,3.57,27.09.2024 15:26:22,36,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,66,Chirurgia ogólna,2024/031884,Rezydencki,67.63,3.49,28.09.2024 09:39:26,36,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,67,Chirurgia ogólna,2024/032877,Rezydencki,66.67,3.98,29.09.2024 21:21:05,36,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,68,Chirurgia ogólna,2024/032023,Rezydencki,63.29,3.39,30.09.2024 16:26:53,36,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,69,Chirurgia ogólna,2024/025332,Rezydencki,58.33,3.01,29.09.2024 18:48:25,36,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,70,Chirurgia ogólna,2024/025866,Pozarezydencki,66.51,0.00,03.10.2024 18:21:05,1,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,71,Chirurgia onkologiczna,2024/033625,Rezydencki,60.54,0.00,26.10.2024 12:45:39,1,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,72,Chirurgia onkologiczna,2024/023894,Pozarezydencki,84.55,4.02,11.10.2024 08:38:30,1,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,73,Chirurgia stomatologiczna,2024/023495,Rezydencki,86.54,3.55,24.09.2024 17:00:26,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,74,Chirurgia stomatologiczna,2024/029060,Rezydencki,84.76,4.48,24.09.2024 14:56:14,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,75,Chirurgia stomatologiczna,2024/026750,Pozarezydencki,81.65,4.34,17.09.2024 18:39:34,1,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,42,144,Małopolskie,76,Chirurgia szczękowo-twarzowa,2024/030408,Rezydencki,86.27,3.85,29.09.2024 20:46:25,6,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,77,Chirurgia szczękowo-twarzowa,2024/027752,Rezydencki,85.37,4.14,28.09.2024 09:05:24,6,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,78,Chirurgia szczękowo-twarzowa,2024/024216,Rezydencki,84.71,4.70,27.09.2024 13:29:26,6,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,79,Chirurgia szczękowo-twarzowa,2024/023410,Rezydencki,84.69,3.16,03.09.2024 16:07:19,6,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,80,Chirurgia szczękowo-twarzowa,2024/031558,Rezydencki,83.89,4.16,21.10.2024 20:08:22,6,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,81,Chirurgia szczękowo-twarzowa,2024/029702,Rezydencki,83.57,3.43,23.10.2024 00:22:30,6,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,82,Chirurgia szczękowo-twarzowa,2024/025183,Pozarezydencki,78.44,3.46,21.10.2024 10:22:32,1,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,83,Choroby płuc,2024/030892,Rezydencki,91.30,3.77,30.09.2024 16:54:41,13,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,84,Choroby płuc,2024/033049,Rezydencki,89.37,3.95,29.09.2024 23:49:28,13,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,85,Choroby płuc,2024/028583,Rezydencki,89.27,4.35,30.09.2024 14:41:30,13,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,86,Choroby płuc,2024/030530,Rezydencki,89.13,3.97,18.10.2024 23:28:34,13,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,87,Choroby płuc,2024/023355,Rezydencki,88.89,4.15,25.09.2024 20:23:14,13,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,88,Choroby płuc,2024/028108,Rezydencki,88.73,4.02,30.09.2024 23:07:08,13,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,89,Choroby płuc,2024/031709,Rezydencki,88.24,4.23,15.10.2024 18:42:34,13,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,90,Choroby płuc,2024/028506,Rezydencki,87.80,4.15,08.10.2024 16:32:48,13,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,91,Choroby płuc,2024/023800,Rezydencki,87.20,3.70,04.09.2024 19:54:06,13,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,92,Choroby płuc,2024/022618,Rezydencki,86.47,4.12,15.10.2024 13:21:46,13,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,93,Choroby płuc,2024/024209,Rezydencki,85.85,3.83,30.09.2024 16:08:38,13,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,94,Choroby płuc,2024/029566,Rezydencki,85.02,3.62,23.10.2024 13:17:25,13,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,95,Choroby płuc,2024/023228,Rezydencki,84.54,4.57,25.10.2024 21:14:02,13,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,96,Choroby płuc,2024/025472,Pozarezydencki,73.61,3.94,28.10.2024 13:09:50,6,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,97,Choroby płuc,2024/026543,Pozarezydencki,70.91,3.21,18.10.2024 14:47:50,6,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,98,Choroby płuc,2024/027118,Pozarezydencki,69.27,4.37,18.09.2024 19:39:12,6,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,99,Choroby płuc,2024/031928,Pozarezydencki,64.22,3.38,18.10.2024 13:05:14,6,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,100,Choroby płuc,2024/024805,Pozarezydencki,53.21,0.00,18.10.2024 16:19:03,6,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,101,Choroby płuc,2024/029434,Pozarezydencki,52.56,3.09,18.10.2024 21:51:54,6,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,102,Choroby płuc dzieci,2024/027881,Rezydencki,76.47,4.86,18.10.2024 08:23:28,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,103,Choroby płuc dzieci,2024/033243,Rezydencki,73.17,0.00,14.10.2024 20:06:41,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,104,Choroby płuc dzieci,2024/030281,Pozarezydencki,84.55,4.65,28.09.2024 22:18:10,5,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,105,Choroby płuc dzieci,2024/029277,Pozarezydencki,75.45,3.96,29.10.2024 13:45:26,5,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,106,Choroby płuc dzieci,2024/026837,Pozarezydencki,71.14,3.79,15.10.2024 21:06:51,5,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,107,Choroby płuc dzieci,2024/033064,Pozarezydencki,70.91,3.31,21.10.2024 12:32:04,5,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,108,Choroby płuc dzieci,2024/022793,Pozarezydencki,69.16,4.15,25.10.2024 10:52:25,5,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,109,Choroby wewnętrzne,2024/023451,Rezydencki,90.73,4.40,16.10.2024 09:55:58,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,110,Choroby wewnętrzne,2024/025852,Rezydencki,90.20,4.29,16.10.2024 12:15:33,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,111,Choroby wewnętrzne,2024/026015,Rezydencki,90.10,4.41,09.10.2024 19:09:23,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,112,Choroby wewnętrzne,2024/030970,Rezydencki,89.86,4.53,29.09.2024 22:47:05,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,113,Choroby wewnętrzne,2024/031066,Rezydencki,89.86,3.76,30.09.2024 19:31:22,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,43,144,Małopolskie,114,Choroby wewnętrzne,2024/030016,Rezydencki,89.76,4.36,30.09.2024 22:05:30,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,115,Choroby wewnętrzne,2024/028342,Rezydencki,88.89,4.29,10.10.2024 13:30:27,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,116,Choroby wewnętrzne,2024/029383,Rezydencki,88.89,4.22,27.09.2024 19:25:19,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,117,Choroby wewnętrzne,2024/023727,Rezydencki,88.78,4.35,27.09.2024 17:36:05,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,118,Choroby wewnętrzne,2024/023905,Rezydencki,88.78,4.32,09.09.2024 22:11:02,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,119,Choroby wewnętrzne,2024/024830,Rezydencki,88.48,4.23,24.09.2024 16:20:06,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,120,Choroby wewnętrzne,2024/029835,Rezydencki,88.24,4.43,28.09.2024 16:48:30,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,121,Choroby wewnętrzne,2024/033073,Rezydencki,87.25,4.19,30.09.2024 23:02:44,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,122,Choroby wewnętrzne,2024/026962,Rezydencki,86.47,4.52,27.09.2024 21:45:02,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,123,Choroby wewnętrzne,2024/028547,Rezydencki,86.27,4.63,26.09.2024 17:58:01,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,124,Choroby wewnętrzne,2024/027791,Rezydencki,86.23,4.10,26.09.2024 17:49:28,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,125,Choroby wewnętrzne,2024/030702,Rezydencki,85.78,4.22,26.09.2024 16:53:43,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,126,Choroby wewnętrzne,2024/030076,Rezydencki,85.61,4.05,30.09.2024 18:02:07,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,127,Choroby wewnętrzne,2024/025563,Rezydencki,85.51,4.19,12.09.2024 15:48:27,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,128,Choroby wewnętrzne,2024/024408,Rezydencki,85.51,4.13,16.10.2024 11:35:01,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,129,Choroby wewnętrzne,2024/022313,Rezydencki,85.51,3.97,22.09.2024 01:24:49,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,130,Choroby wewnętrzne,2024/030988,Rezydencki,85.02,4.08,26.09.2024 20:30:59,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,131,Choroby wewnętrzne,2024/030041,Rezydencki,85.02,3.87,16.10.2024 16:23:46,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,132,Choroby wewnętrzne,2024/032146,Rezydencki,83.82,4.28,29.09.2024 23:13:04,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,133,Choroby wewnętrzne,2024/027525,Rezydencki,83.82,4.18,29.09.2024 22:21:59,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,134,Choroby wewnętrzne,2024/029655,Rezydencki,83.82,3.77,20.10.2024 09:43:00,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,135,Choroby wewnętrzne,2024/030576,Rezydencki,83.82,3.72,21.10.2024 23:47:24,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,136,Choroby wewnętrzne,2024/026527,Rezydencki,83.57,3.96,30.09.2024 14:57:09,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,137,Choroby wewnętrzne,2024/027866,Rezydencki,82.84,4.53,29.09.2024 17:57:37,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,138,Choroby wewnętrzne,2024/032490,Rezydencki,82.61,3.10,30.09.2024 20:14:06,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,139,Choroby wewnętrzne,2024/028588,Rezydencki,81.46,3.94,18.10.2024 09:52:22,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,140,Choroby wewnętrzne,2024/033811,Rezydencki,79.90,4.44,30.09.2024 19:43:28,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,141,Choroby wewnętrzne,2024/023737,Rezydencki,79.51,3.24,29.09.2024 21:54:37,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,142,Choroby wewnętrzne,2024/032691,Rezydencki,76.96,3.63,18.10.2024 11:01:21,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,143,Choroby wewnętrzne,2024/029161,Rezydencki,70.10,3.34,16.10.2024 12:11:29,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,144,Choroby wewnętrzne,2024/027554,Rezydencki,68.63,3.01,29.09.2024 14:03:02,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,145,Choroby wewnętrzne,2024/027552,Rezydencki,67.31,4.41,23.10.2024 08:30:02,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,146,Choroby wewnętrzne,2024/023869,Rezydencki,65.85,3.51,30.09.2024 20:04:37,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,147,Choroby wewnętrzne,2024/032030,Rezydencki,58.45,2.93,28.09.2024 15:31:04,39,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,148,Choroby wewnętrzne,2024/029113,Pozarezydencki,79.13,4.70,26.10.2024 09:35:18,1,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,149,Choroby zakaźne,2024/024153,Rezydencki,87.44,3.91,14.09.2024 13:04:15,5,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,150,Choroby zakaźne,2024/031074,Rezydencki,85.78,4.32,28.09.2024 19:11:22,5,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,151,Choroby zakaźne,2024/032220,Rezydencki,84.15,4.00,28.09.2024 21:49:06,5,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,44,144,Małopolskie,152,Choroby zakaźne,2024/031402,Rezydencki,82.93,4.26,17.10.2024 12:14:18,5,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,153,Choroby zakaźne,2024/022198,Rezydencki,79.47,3.22,09.10.2024 08:17:02,5,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,154,Choroby zakaźne,2024/024378,Pozarezydencki,77.52,4.64,21.10.2024 12:47:25,1,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,155,Endokrynologia,2024/027743,Rezydencki,95.10,4.88,21.09.2024 17:29:43,7,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,156,Endokrynologia,2024/022585,Rezydencki,93.66,4.80,24.09.2024 20:00:18,7,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,157,Endokrynologia,2024/029389,Rezydencki,93.66,4.55,29.09.2024 22:08:15,7,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,158,Endokrynologia,2024/025214,Rezydencki,93.17,4.61,30.09.2024 20:06:36,7,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,159,Endokrynologia,2024/024199,Rezydencki,92.75,4.73,28.09.2024 16:21:44,7,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,160,Endokrynologia,2024/022983,Rezydencki,92.75,4.37,10.09.2024 16:57:08,7,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,161,Endokrynologia,2024/030689,Rezydencki,92.65,4.21,26.09.2024 16:37:52,7,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,162,Endokrynologia,2024/031256,Pozarezydencki,89.09,4.41,15.10.2024 17:27:31,1,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,163,Endokrynologia i diabetologia dziecięca,2024/032684,Rezydencki,92.20,4.11,30.09.2024 18:54:52,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,164,Endokrynologia i diabetologia dziecięca,2024/028898,Rezydencki,90.73,4.19,30.09.2024 00:00:47,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,165,Endokrynologia i diabetologia dziecięca,2024/029249,Rezydencki,90.69,4.62,24.09.2024 19:59:34,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,166,Endokrynologia i diabetologia dziecięca,2024/029905,Rezydencki,90.34,4.11,29.09.2024 21:54:20,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,167,Gastroenterologia,2024/027076,Rezydencki,91.30,4.07,21.09.2024 15:51:21,3,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,168,Gastroenterologia,2024/028662,Rezydencki,90.82,4.16,25.09.2024 21:22:59,3,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,169,Gastroenterologia,2024/024850,Rezydencki,90.82,3.92,29.09.2024 20:51:53,3,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,170,Gastroenterologia dziecięca,2024/022945,Rezydencki,88.24,4.00,25.09.2024 16:52:14,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,171,Gastroenterologia dziecięca,2024/023644,Rezydencki,86.27,4.48,30.09.2024 23:46:09,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,172,Gastroenterologia dziecięca,2024/026814,Pozarezydencki,71.56,4.20,17.10.2024 14:51:45,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,173,Gastroenterologia dziecięca,2024/027369,Pozarezydencki,71.10,3.67,15.10.2024 17:29:53,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,174,Geriatria,2024/032317,Pozarezydencki,68.64,4.09,17.10.2024 23:57:01,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,175,Geriatria,2024/023283,Pozarezydencki,53.67,3.42,18.10.2024 14:55:01,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,176,Ginekologia onkologiczna,2024/033921,Pozarezydencki,89.32,0.00,23.10.2024 10:22:23,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,177,Ginekologia onkologiczna,2024/024618,Pozarezydencki,82.73,3.48,21.10.2024 10:23:46,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,178,Ginekologia onkologiczna,2024/026825,Pozarezydencki,80.00,4.30,18.10.2024 16:42:16,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,179,Ginekologia onkologiczna,2024/023596,Pozarezydencki,70.91,3.88,18.10.2024 10:09:22,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,180,Hematologia,2024/025547,Rezydencki,89.76,4.59,12.09.2024 23:24:39,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,181,Hematologia,2024/025939,Rezydencki,87.20,4.08,23.09.2024 18:00:25,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,182,Hematologia,2024/029560,Rezydencki,79.13,0.00,27.09.2024 23:10:57,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,183,Hematologia,2024/031487,Rezydencki,77.94,3.45,27.09.2024 14:20:11,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,184,Kardiochirurgia,2024/022568,Rezydencki,84.88,3.84,18.10.2024 13:43:02,1,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,185,Kardiologia,2024/030368,Rezydencki,91.79,4.48,26.09.2024 21:16:17,21,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,186,Kardiologia,2024/027294,Rezydencki,91.55,4.17,19.09.2024 13:43:32,21,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,45,144,Małopolskie,187,Kardiologia,2024/032309,Rezydencki,91.55,4.06,29.09.2024 22:29:16,21,NIE,,
